V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96 V97 V98 V99 V100
489 0.189511336 -0.018816219 -0.255795092 0.155869099 -0.157818627 -0.243891774 -0.079821328 -0.063010058 -0.082453365 -0.029661359 0.119073714 0.062690389 -0.101222126 -0.059440748 0.01459842 0.000697941 0.072774595 -0.036390665 0.06578968 0.032773982 0.006788966 -0.016906681 0.058120965 -0.005685239 0.027930312 -0.002383511 -0.018227675 -0.038101578 -0.013426745 -0.016665718 -0.013814353 0.020007945 -0.014388001 0.032235214 0.007671494 0.055438739 0.010909043 -0.010904966 0.012007169 -0.027846354 0.026706833 0.016777473 0.020569749 -0.021176452 -0.000331637 -0.001061936 -0.017724062 -0.018272525 0.00350749 0.017323998 0.011215687 0.007173065 0.001510607 0.002434897 0.02260825 0.005469956 0.0134451 0.022943215 0.006600992 -0.002511655 0.016297381 0.008322225 -0.008586307 -0.007782417 -0.003949841 -0.035374305 0.001929309 0.028442854 -0.00476773 0.018630949 -0.000873106 0.005701655 -0.028727463 -0.02244215 -0.015123511 0.008624535 -0.01151309 -0.002299307 0.021054147 0.002793407 -0.004985149 -0.011842949 -0.002502647 0.006267674 0.011911324 -0.020705085 0.01059568 0.007473244 0.001582243 -0.003621985 0.011626921 0.005752974 -0.012452683 0.003187308 0.001509031 0.00611616 0.002616397 -0.000423115 -0.00555758 -0.019107586
490 0.162750486 -0.040823518 -0.25625986 0.135785743 -0.192449074 -0.274777498 -0.078585626 -0.041040316 -0.08969929 -0.022208386 0.101974829 0.07669067 -0.09308975 -0.04646612 -0.018550471 0.075673018 -0.046487384 0.078552181 0.115358971 -0.037335468 0.002702116 0.038697104 -0.002187844 -0.023421117 0.098879746 0.001561629 -0.031624008 -0.004966616 0.01263007 0.005755386 -0.005398434 0.007405082 -0.002069861 -0.013296912 -0.018958794 -0.026836206 0.015437263 -0.012992658 0.021440478 -0.036879697 0.001020179 0.000838968 -0.015336948 -0.011966367 0.021218762 -0.026215181 -0.039682141 -0.012169078 -0.011745806 -0.017304191 0.017614763 -0.00945239 0.00873235 -0.004904043 0.018909 0.027208194 0.021550427 -0.00870659 -0.019867841 0.005879994 0.015300737 -0.03150811 -0.051019496 -0.007647417 -0.023214103 -0.003000953 0.008874301 -0.005268017 0.002162516 0.010964321 0.002008743 -0.000154044 0.006543231 -0.024444475 -0.007235041 0.00029041 0.010499349 -0.007171235 0.007612199 -0.028702259 7.5549e-05 0.01266626 -0.012227901 0.041412095 -0.002081793 -0.019230177 -0.002928307 0.006874257 -0.009459638 -0.007653206 -0.015379243 -0.008886825 0.004667069 -0.005596903 -0.006365389 0.009635087 -0.003340121 0.012765937 0.01830223 0.008854105
491 0.162655843 0.005045577 -0.239673329 0.169738633 -0.120426424 -0.284320275 -0.104169957 -0.070035824 -0.115630496 -0.002451167 0.097041085 0.081575166 -0.109941326 -0.016868328 0.013039926 -0.023745819 0.092151035 0.005588961 0.034533694 -0.06054807 -0.021571903 0.04825844 0.01336193 0.030500694 0.053297756 -0.031886173 -0.036120679 -0.002973904 0.008375036 -0.002692153 -0.01156567 -0.016914354 -0.010523057 -0.034020227 0.014287387 0.005921772 0.007772198 -0.034394614 0.010655634 -0.006024281 0.009074506 0.019908042 -0.026906083 -0.009274854 -0.012689758 -0.017818495 -0.030865824 -0.017502351 0.01728193 0.012511694 -0.015134659 0.007372961 -0.018310091 0.00255119 -0.009558319 0.008949372 0.009197453 -0.012526246 0.017965416 0.003456308 -0.001382798 -0.006514105 -0.001690792 0.012897503 -0.028500243 -0.020856358 0.021324178 0.014081607 -0.002953067 -0.015426863 0.014822202 -0.007323602 -0.003305714 -0.013074416 0.004872913 -0.008918744 -0.001275573 -0.006355858 0.001420247 -0.02612355 -0.007393358 0.005250051 0.012713439 0.010926114 -0.016535409 -0.019969989 -0.019876572 0.005737662 0.007148363 0.003034176 0.029139155 -0.009454655 -0.007415163 0.009039514 -0.011775412 0.029843354 0.002378561 -0.018556476 -0.030222747 -0.003695665
492 0.179406263 -0.011101904 -0.238914629 0.136368003 -0.165624551 -0.249188541 -0.083504047 -0.053582279 -0.082321464 -0.023370184 0.116955104 0.074447224 -0.100520077 -0.088033166 0.023120796 0.013095032 0.014251125 -0.061392987 0.028196153 -0.011420231 0.044164563 0.004974087 0.007988645 -0.04981676 0.01846898 -0.033869661 -0.029703722 0.000774959 -0.010960998 -0.024853913 -0.017375 0.016102704 0.028571199 0.015643356 0.022190668 0.041290603 -0.017515437 -0.032979486 0.026263904 -0.032555776 0.002810133 0.013249229 0.020040678 -0.010743914 0.006612931 -0.003985567 -0.001631925 0.005059022 0.034753294 0.02347709 -0.015805811 0.00076976 -0.009075814 0.016907935 -0.006982581 -0.018049723 0.003599214 0.009311958 -0.008549118 0.004571784 -0.024660135 -0.00366816 0.013037164 0.002689369 -0.002021649 -0.019333413 0.005508778 0.026902622 0.002766437 -0.010121458 0.02743174 0.008755058 -0.005622793 -0.0028449 -0.011339354 -0.006059019 -0.02337856 0.010730079 0.012201425 0.010653585 -0.021196236 0.007325845 -0.013456252 -0.022942952 0.006661107 0.008799827 -0.026537369 -0.022263989 0.007430286 0.0142476 -2.5973e-05 0.019975372 0.006234963 0.012137533 -0.000624303 0.017527082 -0.004765712 -0.010346983 0.003556599 0.003924164
493 0.164413854 -0.016049392 -0.24677487 0.161971801 -0.152243019 -0.312605277 -0.101817966 -0.052475821 -0.125128576 -0.00036096 0.086051193 0.085355992 -0.100877875 -0.00534725 -0.009438726 -0.059646897 0.039024804 0.000721678 0.037213238 -0.060838926 0.007337829 0.04695981 0.001434491 0.016325925 0.044823808 -0.041976038 -0.024802017 -0.012850758 0.00292383 0.000167988 -0.018097582 -0.012163096 0.005999473 -0.041039636 0.025749979 0.017302621 -0.006245082 -0.017378562 0.030488885 0.004156741 0.020562417 0.022300288 0.001221028 0.000937922 -0.009690231 -0.025408325 -0.010780265 -0.031445868 0.022098616 0.001709922 -0.016342459 -0.003130266 -0.008644405 0.014601394 -0.024019485 0.023483587 0.015643566 -0.000651978 0.047456696 -0.001880885 -0.003601883 0.00224864 0.004606482 0.027969992 -0.014946775 -0.002154454 0.025720557 0.023086919 -0.023931104 0.002714447 0.013050154 -0.006308508 -0.000244344 0.004210879 -0.01133958 0.013563838 -0.003571857 0.004115834 0.001788171 -0.01182606 0.014596818 -0.007672715 0.005257667 0.012522266 0.005005184 -0.015728829 -0.002916339 0.003762328 -0.003941198 0.002526931 0.022530788 -0.023212654 0.004490849 0.02262302 -0.008649634 0.022458022 -0.009046013 -0.006564973 -0.03847641 -0.003596807
494 0.167826447 0.00095188 -0.220297334 0.151883574 -0.140158562 -0.261992318 -0.099607158 -0.060220628 -0.095059086 -0.021271714 0.108356278 0.08080151 -0.111016966 0.00522582 -0.051236938 -0.021376042 0.043943119 0.023362719 0.013461987 -0.029382402 0.031661823 -0.009616738 -0.001995389 -0.001745493 0.026290563 -0.043853472 -0.042207051 0.002686039 0.016320778 5.461e-05 -0.014571177 0.011460949 0.026126452 -0.031059915 0.008243443 0.042479866 -0.008997452 -0.042273638 0.051511503 -0.044358511 0.010321727 -0.028632856 -0.0034365 0.01148398 0.011472266 -0.039835913 0.000590643 -0.002831161 0.032779391 -0.009775081 -0.02471858 0.006386449 -0.027172041 0.029063929 -0.01526887 -0.005605534 0.011594233 0.005215766 0.046730409 -0.018258788 -0.022094161 0.003425017 -0.001508203 -0.015239331 0.005739327 -0.001844223 0.02279746 0.018022296 -0.03216892 0.004125193 0.02076388 -0.01544327 0.002224779 -0.008222693 0.012989813 -0.014092138 0.007268759 0.024002835 0.007881236 0.008288065 -0.013035957 0.001023559 -0.010958064 -0.00339734 -0.01356151 0.000997794 0.000203012 0.011562724 0.017805203 0.01298404 0.009990455 -0.01168883 0.001784171 0.007797366 -0.00541599 -0.006112043 -0.000709268 0.003507297 0.001631725 0.015009549
495 0.182058642 -0.024744464 -0.252988832 0.13716643 -0.183344965 -0.290006469 -0.082589024 -0.043026147 -0.107630783 -0.007809626 0.10228667 0.079871817 -0.105707215 -0.071286817 0.045754634 0.00277512 0.051978753 -0.034201344 0.069832785 0.016875737 -0.020132319 0.007120152 0.017283814 0.011326915 0.04857432 -0.005754037 -0.024449246 -0.025728061 -0.000518069 0.013962589 0.002134626 0.017035552 -0.001787047 0.015948482 -0.013387979 0.025487207 -0.004009468 -0.012546525 -0.001340705 -0.018891284 0.000914206 0.000801156 0.03443457 0.003647395 0.002194147 0.017943248 -0.035616578 -0.024413032 -0.01060796 -0.009497843 -0.017027575 0.008689603 -0.02040575 0.008592082 -0.01383843 0.006086518 0.006314401 0.021939277 -0.014288648 -0.007308193 -0.01094821 0.00740885 0.010249588 0.007040268 0.007956295 -0.000623041 0.002109655 0.003758188 -0.022150902 0.003941518 -0.011418401 0.0002227 -0.005883637 -0.009395635 0.003130679 0.007275021 0.001263493 -0.02052243 0.020689138 -0.013659166 -0.003473621 -0.000116898 0.00514037 -0.001701716 -0.011909231 0.002926624 0.000149828 -0.01527485 0.013180675 0.003622893 0.011885327 -0.030764511 -0.000777513 -0.009245273 0.000162959 -0.001038838 -0.001074889 -0.009372273 -0.005003068 -0.013664258
496 0.18153486 -0.005225543 -0.240287662 0.160402216 -0.145308643 -0.252220471 -0.088621019 -0.065515632 -0.093522742 -0.024768335 0.114589623 0.07208216 -0.096884776 -0.033667243 -0.019924777 -0.049665063 0.011515142 0.037861595 0.062246413 -0.016786876 0.020939533 -0.004541813 0.004937525 0.004261988 0.054567697 0.005782576 -0.042452378 -0.019593243 -0.000479148 -0.017486844 0.014103211 0.000636841 0.02371712 -0.018143602 0.001960612 -0.007157363 -0.013266004 -0.014397949 0.019901665 -0.041724067 -0.006813974 -0.013999228 0.004545775 -0.012510327 0.01844669 -0.031605833 -0.004020248 -0.001368314 0.010878348 0.000556193 0.005677826 -0.009391692 -0.000563942 0.014625587 -0.0018178 0.014379602 0.004046111 -0.004196427 0.006188781 0.021939778 -0.036672435 0.003608764 -0.022063123 0.008836013 0.003605155 -0.012979241 0.026676593 -0.009869489 -0.021545164 -0.022211379 0.009510478 -0.020183724 0.007472462 0.002135732 0.004951184 0.004734821 -0.009060842 0.010478464 0.008719766 0.0114464 0.001302693 0.017874486 -0.029056419 -0.018481708 0.022596751 -0.004848286 -0.015020253 0.003343247 -0.001608987 -0.006683109 -0.003837015 0.0093402 0.003782981 0.016651844 -0.004587277 0.011899256 -0.015286288 0.000201046 -0.004436835 0.004616127
497 0.174290205 -0.006209638 -0.213871227 0.136636096 -0.154991734 -0.237053054 -0.090430572 -0.050592033 -0.076225916 -0.030009941 0.115835719 0.079586198 -0.105429795 -0.015986371 -0.015034733 0.02877415 -0.048678688 -0.015557836 0.070046039 -0.05257526 0.009987673 0.029331962 0.043323241 -0.046697972 0.009417598 -0.041823898 -0.02565633 -0.00565456 -0.019414632 -0.012391108 -0.052695903 0.001222988 0.012716896 0.011584728 0.019865488 0.033562576 0.00843704 -0.057719925 -0.002621784 -0.058305002 0.022200562 0.005213234 0.014428959 0.002250668 0.017019317 -0.020765541 -0.039268266 -0.010050932 0.0195491 0.022396373 -0.012448742 0.003968681 -0.020359155 -0.016332322 -0.00258558 0.0044243 0.013699873 -0.00796572 0.007369399 -0.004143292 -0.015723675 -0.006450101 -0.008943852 -0.017272191 0.00097601 -0.01536939 -0.00553787 0.012032477 -0.013160875 -0.031471173 0.022860146 0.007972761 0.003917964 0.00325513 0.022366445 -0.011147374 -0.005115066 -0.003309455 0.007962818 -0.005342176 -0.043483757 0.014564515 -0.019388645 -0.015165225 0.005282694 -0.017302973 0.001924572 0.003540564 0.00703043 0.018964196 0.008611644 -0.004061667 -0.004344859 -0.001798476 0.015402809 -0.014698659 -0.012805066 -0.004889029 0.003405584 0.025770038
498 0.175058574 0.004612305 -0.229538991 0.141862652 -0.146826592 -0.247812945 -0.088712124 -0.060752337 -0.084658357 -0.019801818 0.116957907 0.082428203 -0.108724473 -0.006595087 0.005433393 -0.001151111 0.079158662 0.022289928 0.0526831 -0.021292941 0.016505391 0.001346247 0.011047701 -0.002139801 0.028666348 -0.034006069 -0.038487861 0.006388002 0.017026096 -0.010435447 0.006463152 0.005679182 0.02433653 0.003987534 -0.02183039 -0.005514418 -0.014031225 -0.045700267 0.032694801 -0.039872604 -0.013515795 -0.008339817 0.000709419 -0.025119285 -0.002328835 0.004149011 -0.004474008 0.003439707 0.00327507 -0.019084995 -0.023309083 0.004016649 -0.009063275 0.029113232 -0.012116864 0.00602831 -0.009090806 0.012504543 0.001542228 -0.016148397 -0.010844516 -0.000299449 -0.002011703 0.005339634 -0.01868341 -0.013270825 0.011051243 0.006132154 -0.012139339 0.007174037 -0.003403509 -0.028792634 0.005133054 -0.019291343 0.009273607 -0.0251784 0.00475736 0.008996064 0.019486675 0.014458477 -0.006910108 -0.005857845 -0.017876592 0.00922539 -0.021395534 -0.00485339 -0.006642412 -0.021077213 0.005281894 0.007443059 -0.014243397 -0.008991804 0.012243408 -0.011552992 0.002970605 0.001327931 0.004657843 0.007187718 0.01416808 0.009533923
499 0.187339229 -0.020445549 -0.244977615 0.142198829 -0.171342527 -0.2592975 -0.079335888 -0.050387896 -0.088955403 -0.022013476 0.112859809 0.069545129 -0.103452104 0.021661369 0.071320435 -0.060075003 0.029238829 -0.016615767 0.072552936 -0.042721756 0.027265429 0.033529285 0.019784769 -0.006651858 0.039659462 -0.012346091 -0.020338964 -0.008587672 -0.013611653 0.003784079 0.023414142 0.001692034 0.009163754 0.013916506 -0.003242438 -0.016722462 -0.021644279 -0.011715839 -0.009126599 -0.019273436 -0.013757785 0.014918956 0.021437761 -0.045096399 -0.023700049 0.022843621 -0.015284378 -0.027157949 -0.006963939 -0.002785018 -0.026217563 0.016401883 -0.020807005 -0.003117617 -0.010975371 0.021508626 -0.018878604 0.008062331 0.010743341 0.039669208 -0.021726509 0.024201579 0.005265702 0.013529888 -0.006949173 -0.003962114 0.016007789 -0.016896415 -0.029125256 -0.001591893 -0.01857299 -0.022698841 0.011298422 0.008416428 0.017273637 0.003867415 0.003060383 -0.009935728 0.017444837 0.000621263 0.001607223 -0.013191289 -0.003582042 -0.023370585 -0.002663071 0.008386718 0.002024636 -0.021565229 0.007340445 0.009759652 -0.0051758 -0.013686487 0.011169669 -0.00216799 -0.007457023 0.009881028 -0.001708556 -0.018335823 -0.008626847 0.003172427
500 0.157791307 -0.03988173 -0.270384913 0.16077328 -0.171523764 -0.295602217 -0.090197241 -0.050923819 -0.106404848 -0.014555129 0.09029777 0.06908549 -0.090127858 -0.029664835 0.030546825 0.062123845 0.015552642 -0.021627437 0.052833505 -0.02306154 0.029700964 0.053826417 0.01300357 -0.02125317 0.06025297 -0.027103308 -0.029711663 -0.039240954 -0.016140392 0.024181221 0.014990652 -0.01184199 0.001962964 -0.001756238 -0.003241478 0.024585518 0.030411497 -0.027172253 0.014174239 -0.005491187 0.036974946 0.024719857 0.024074035 -0.025646499 -0.004071012 0.008674553 -0.040686938 -0.033802061 -0.016054388 -0.009105661 0.01872758 -0.002068516 -0.008505055 0.017927262 0.047760303 0.030238035 -0.003895109 -0.00068256 -0.013865546 0.010968295 0.002673808 -0.034633786 -0.006069855 0.00746638 -0.057930974 0.01551662 0.024262003 0.037580031 -0.02095273 0.006684681 0.020941567 -0.028928195 -0.00629106 -0.006556327 -0.020987425 0.040478316 -0.006399167 0.011482263 0.03750285 -0.00781977 0.009938224 0.005731388 -0.005301293 -0.017866551 0.01968387 0.009320563 -0.053341406 -0.040954043 -0.015541461 0.016717238 -0.007440313 0.007356522 -0.006000665 0.033253868 -0.016350039 0.030451007 -0.004815314 -0.020534445 -0.019066858 -0.005744853
501 0.170724332 -0.017086737 -0.239058443 0.157293064 -0.155440707 -0.308624564 -0.101309506 -0.047956733 -0.121978659 -0.001054558 0.087580184 0.083128306 -0.102806992 0.012586321 -0.017539419 0.011195016 0.040096556 0.001050441 0.048486085 -0.052220249 0.019214695 0.03662814 -0.009221248 -0.002155263 0.07166834 -0.01223482 -0.046901427 -0.024853093 0.001387301 0.000982471 -0.00222237 -0.009158556 -0.005396108 -0.046273302 0.016551624 0.002277421 0.010264671 -0.005698633 0.037807113 0.009070109 0.014759687 0.005281093 -0.014687689 -0.025551702 0.032624933 0.006849718 -0.003654489 -0.021995398 0.018414058 -0.013081367 0.001849794 -0.014322199 -0.025687346 0.025871013 -0.003900851 -0.008325399 0.023298142 0.005897932 0.031610752 0.027744879 0.012643467 0.011775278 -0.009541135 0.009151618 -0.018498538 0.00360052 0.007443914 0.000387252 -0.011477761 0.020717864 0.006940149 0.008570997 0.018295399 -0.001332167 -0.007990865 0.008263605 -0.005737244 -0.004563177 0.023907799 0.005000172 0.018489535 -0.004192747 0.009549222 -0.011307066 0.003095495 0.00135825 -0.006518751 0.015065489 -0.002926218 -0.004651611 0.002574463 -0.001104114 0.017410317 0.008641973 -0.018079917 0.015672581 -0.000919017 -0.000740037 -0.001854183 0.003716643
502 0.179214301 -0.009209625 -0.24804052 0.154076838 -0.151139583 -0.274695135 -0.090317038 -0.058914329 -0.10373612 -0.015251786 0.108183216 0.072307512 -0.098869761 -0.082240726 0.040578333 0.007582595 0.0106868 -0.047173984 0.092383725 0.024500602 0.006865967 0.010943307 0.000104169 -0.0138946 0.055825019 -0.027524005 -0.002262961 -0.013495315 0.00244522 -0.008967059 -0.019455028 0.00690238 -0.015185811 0.024620987 0.01132719 0.050072825 -0.002700809 0.009431264 0.026769694 -0.0162037 0.00381959 0.014955986 0.012022185 -0.016243565 -0.018273801 0.007442316 -0.021619828 -0.002122492 0.003693029 -0.001547394 -0.018848449 0.005584965 -0.02204698 -0.000623442 -0.002998053 -0.018960584 0.01581201 0.00364114 0.007563286 0.005759215 -0.004988793 0.002251288 0.018442548 -0.00994427 0.009238617 -0.012526004 -0.002260632 -0.004811626 -0.003222418 0.005147256 -0.008114157 0.013094942 -0.009266812 -0.009843169 -0.006529402 0.01350612 -0.001216093 0.005345218 0.002071843 -0.013657328 0.003894411 -0.004332171 0.013912702 0.013994014 -0.000627859 -0.031909808 0.004063555 0.009823227 0.003935389 -0.000215893 0.009826341 -0.023566102 0.000737503 0.006729541 0.00997403 0.004009148 -0.001191938 -0.007149229 -0.022509615 -0.009143119
503 0.142770892 -0.014215251 -0.235344479 0.172213664 -0.131275486 -0.320245013 -0.113215866 -0.053993888 -0.131249064 0.009379867 0.068874349 0.088309207 -0.10065758 -0.029013466 -0.036965096 -0.028113631 0.052733635 -0.014928144 0.067188949 -0.043052781 0.026854883 0.0095812 0.058672036 -0.014138932 -0.007280693 -0.020630269 -0.009679979 -0.03430525 -0.019317156 0.000994175 -0.025848055 -0.000876371 -0.010476415 0.000135423 0.02519235 0.003876898 0.005515692 -0.05148557 -0.023632921 -0.015752188 0.014953605 0.044604346 0.033835863 0.005233862 0.005433465 -0.018683908 -0.029088237 -0.051163764 -0.007950791 0.017039696 -0.009369989 -0.008570345 -0.02010758 -0.019281992 -0.029860844 0.013867265 -0.004748343 0.014878411 -0.003625316 -0.013633955 0.00244331 -0.025409286 -0.009458892 0.005511457 -0.003972792 0.011472763 -0.013761523 0.035520949 -0.011961384 -0.024205855 0.030628243 -0.005140962 -0.007037327 -0.004588197 0.007511172 0.00282643 -0.023038702 -0.02240997 0.026694014 -0.007930594 -0.040128967 -0.009203831 -0.01658491 -0.00204398 0.010065593 -0.010323184 -0.003335563 0.010687031 0.020853435 0.024869979 0.026624079 -0.001426853 -0.027780779 0.007422135 -0.006164086 0.014481684 0.004133654 -0.013677612 0.002464121 0.026472593
504 0.179035111 -0.005578766 -0.23292393 0.160032393 -0.142421751 -0.300650193 -0.105184925 -0.057666705 -0.116762317 -0.000954537 0.097075522 0.084503343 -0.107858035 0.01316574 0.013228101 -0.026802862 0.020332536 0.009620916 0.061355675 -0.03374284 0.044471949 -0.005065873 0.004501474 -0.024879385 0.032449103 -0.031658824 -0.028499579 -0.025348339 -0.009413927 0.002612434 -0.003052826 0.000993582 0.002328977 -0.016910399 0.006066546 0.002791087 -0.004871372 -0.013771295 0.032018262 -0.014356652 0.001893662 -0.007246189 0.008367227 -0.013486163 0.017148615 0.007427413 0.003190748 -0.023659626 0.012659363 -0.015235894 -0.006078815 -0.010006167 -0.006240377 0.018551892 -0.014117294 -0.002881883 0.004448028 0.009880958 0.033319474 0.006833775 -0.005253691 0.015754611 0.002565478 0.011084935 -0.000690687 -0.000536518 0.020360929 0.004378437 -0.011308676 0.001446358 0.008230445 -0.004547369 0.012475152 0.015036098 -0.005495016 0.003250966 0.000753856 0.00800029 0.003980835 0.002142734 0.019647811 -0.016265938 0.002103663 -0.019642181 -0.001166212 -0.000303218 -0.018378879 -0.005116193 0.006699908 0.005890027 0.007483525 0.012228771 0.007284951 0.013123018 -0.019968235 0.017553944 0.007398115 0.000306213 0.00290617 0.004099373
505 0.175541363 -0.02507392 -0.262663498 0.150991167 -0.171331434 -0.291464797 -0.08565253 -0.050050167 -0.104377208 -0.016911464 0.100608797 0.070994074 -0.090038439 0.077806598 0.002026947 -0.030091088 0.083955581 -0.031718725 0.092417831 0.005901561 -0.007409352 0.040464657 0.005796938 0.03336416 0.073605091 -0.026817423 -0.017729299 -0.003471808 -0.007391102 -0.012192531 -0.002175506 -0.046119443 0.002541765 -0.00839492 0.004918048 0.022062582 -0.005945678 0.013185262 0.027929979 -0.016102668 -0.029170719 -0.000473171 -0.007575228 -0.035666331 0.000537427 -0.033933639 -0.009853955 -0.000641003 0.003560453 0.009855971 -0.004900442 0.023707749 -0.027811637 0.015319142 -0.023633961 0.005079577 0.007677788 0.025027907 0.037577357 0.022156721 -0.005356156 0.01198176 0.00190718 -0.003028409 0.007921258 -0.010573466 0.037929456 -0.008122312 -0.023187982 0.00038232 -0.018765238 -0.015228545 0.002726586 -0.009148341 0.011190321 0.007159118 0.010939628 0.012438861 0.000711612 0.006334844 0.006347027 -0.01257475 -0.00125185 -0.020757446 -0.006986935 -0.011873215 -0.001603497 4.9181e-05 -0.008227538 -0.017530836 0.008270757 -0.022365183 0.016170206 0.003117832 0.004104694 0.003126034 -0.010311779 -0.010260925 -0.016000037 -0.014963789
506 0.16886214 -0.004808967 -0.222393051 0.14163757 -0.153363186 -0.264404693 -0.096783107 -0.051975813 -0.092240283 -0.018440938 0.107414192 0.079680657 -0.093207033 -0.023462444 0.048670904 0.034261453 0.065682373 -0.050320623 0.044782285 -0.007270269 0.055822184 -0.029903939 -0.001471668 -0.047844044 0.05711565 -0.019935113 -0.05828209 -0.015144114 -0.02554443 -0.020299092 4.3089e-05 0.030793538 -0.031346656 0.001206233 0.009822135 -0.019309134 0.033480414 -0.015938836 0.018784608 -0.035029518 -0.006536196 0.000673444 -0.016190478 -0.061385469 0.00785614 0.03131329 -0.021411146 0.012950055 -0.013999983 -0.010881335 0.010502724 -0.001602773 -0.028166143 0.017242978 0.000813291 -0.014833189 -0.022174139 0.007646367 -0.014925338 0.0217474 -9.3299e-05 -0.010726945 -0.000972823 -0.023441538 -0.013640919 -0.016918208 0.004394126 -0.022015897 0.0059753 -0.016095082 -0.001559939 -0.007806273 0.00863994 -0.022726008 -0.011008375 -0.013136747 0.009526159 -0.009946209 0.018004482 0.00219015 0.002105365 -0.000796134 0.015237295 0.007407089 -0.006727317 -0.006844683 -0.008456102 0.000326268 0.00651728 -0.014697127 -0.011437297 0.000176956 0.003386635 -0.014475029 -0.001858845 0.0188391 0.015100949 -0.00597124 0.003136368 -0.000574924
507 0.15526955 -0.022658136 -0.236439132 0.15757116 -0.158114681 -0.300080496 -0.101036807 -0.049689828 -0.117458599 -0.009385538 0.084317778 0.08331833 -0.098327685 -0.0255087 -0.007383415 0.016019903 -0.014430137 0.032049835 0.088222365 -0.128505912 0.000725428 0.086210582 0.037375015 -0.008337018 0.033277457 -0.014670447 -0.00355888 -0.017503286 -0.0135602 0.009992154 -0.0434206 -0.028026239 0.01333063 -0.014931625 0.033605198 -0.001895687 -0.015243741 -0.030123052 0.007544451 -0.010423025 0.011796344 0.046112546 0.003365705 -0.006625476 0.004592633 -0.003808593 -0.029042231 -0.020619702 -0.011371668 -0.016243978 0.014738537 0.010818506 0.029984245 0.012689471 -0.023837889 0.045432847 0.013376243 -0.006474226 0.020000289 -0.015986366 -0.01090228 -0.001314979 -0.014034112 0.008293897 0.007342232 0.013899001 0.013449578 0.019555368 -0.016805687 -0.016735055 0.005218683 -0.007019654 -0.021324826 0.014498575 0.011403934 0.00951941 -0.005819187 -0.011767741 0.015864146 -0.00488076 0.009063018 -0.016035661 -0.002836795 -0.003779798 0.018842724 -0.000352318 0.003252979 -0.006158112 -0.010141453 0.004864622 0.005828344 -0.021908484 0.009195638 -0.005877659 -0.006266814 0.013303044 -0.002336755 0.007109691 -0.019782608 -0.008573763
508 0.178508988 -0.008555985 -0.2249859 0.156829445 -0.147766402 -0.275435289 -0.099502563 -0.056106878 -0.106732848 -0.016906457 0.103100204 0.082434752 -0.102760256 -0.043498663 -0.018747192 0.042342949 -0.016411219 0.01346824 0.097330231 -0.06894202 0.018662918 0.041022578 0.010692926 -0.015236782 0.063818882 0.002820876 -0.003017657 -0.00502729 -0.000914224 0.007509854 -0.016960702 -0.012985619 0.001405239 -0.010703482 0.013086838 0.029407397 -0.005260814 0.005237086 0.039794587 -0.003311781 -0.002311864 0.008381834 -0.002911116 -0.009426203 0.011314792 0.013159647 -0.010155949 0.002929894 0.003727502 -0.030206671 -0.000359199 0.001444656 -0.008692507 0.016692469 -0.009415942 0.002721482 0.028863621 -0.011289255 0.027584867 0.001159551 0.006454153 0.015920263 -0.011297211 0.000613531 0.006827526 0.007237295 0.020073865 -0.020022685 0.000494961 0.008248981 -0.002653962 0.010114773 0.014047684 0.008687029 -0.003184949 -0.002303903 0.002564655 -0.004403324 0.005666327 -0.014170175 0.017032427 -0.015572017 0.009369718 0.016247225 0.012567057 -0.00154627 -0.003854913 0.008507044 -0.000294902 -0.020366371 0.00635829 -0.007321158 0.009709306 -0.013714986 -0.013542838 -0.007671776 0.007354243 0.005003796 -0.004442486 -0.001961971
